,S_Pedro,S_Santiago,S_Juan,S_Andrés,S_Bartolomé,S_Tiago,S_Isca,S_Tadeo,S_Mateo,S_Felipe,S_Simón,S_Tomás
2020-09-23 18:10:00,-3.8222222222222224,-18.377777777777776,-29.466666666666665,2.022222222222222,-16.77777777777778,11.777777777777779,25.711111111111112,-17.555555555555557,23.4,18.31111111111111,-4.111111111111111,23.31111111111111
2020-09-23 18:11:00,-3.911111111111111,-18.488888888888887,-29.555555555555557,2.022222222222222,-16.822222222222223,11.933333333333334,25.466666666666665,-17.733333333333334,23.31111111111111,18.377777777777776,-4.2444444444444445,23.355555555555554
2020-09-23 18:12:00,-4.022222222222222,-18.6,-29.622222222222224,2.066666666666667,-16.866666666666667,12.088888888888889,25.22222222222222,-17.955555555555556,23.22222222222222,18.444444444444443,-4.377777777777778,23.42222222222222
2020-09-23 18:13:00,-4.133333333333334,-18.666666666666668,-29.68888888888889,2.111111111111111,-16.88888888888889,12.266666666666667,24.955555555555556,-18.2,23.133333333333333,18.533333333333335,-4.533333333333333,23.511111111111113
2020-09-23 18:14:00,-4.222222222222222,-18.733333333333334,-29.733333333333334,2.2,-16.955555555555556,12.444444444444445,24.711111111111112,-18.4,23.022222222222222,18.644444444444446,-4.733333333333333,23.622222222222224
2020-09-23 18:15:00,-4.311111111111111,-18.822222222222223,-29.8,2.2888888888888888,-17.044444444444444,12.6,24.466666666666665,-18.644444444444446,22.91111111111111,18.755555555555556,-4.888888888888889,23.68888888888889
2020-09-23 18:16:00,-4.377777777777778,-18.91111111111111,-29.866666666666667,2.3333333333333335,-17.11111111111111,12.755555555555556,24.2,-18.933333333333334,22.822222222222223,18.88888888888889,-5.044444444444444,23.755555555555556
2020-09-23 18:17:00,-4.4222222222222225,-19.044444444444444,-29.91111111111111,2.3777777777777778,-17.155555555555555,12.911111111111111,23.933333333333334,-19.177777777777777,22.733333333333334,19.0,-5.177777777777778,23.844444444444445
2020-09-23 18:18:00,-4.466666666666667,-19.133333333333333,-29.91111111111111,2.422222222222222,-17.2,13.088888888888889,23.666666666666668,-19.4,22.644444444444446,19.066666666666666,-5.355555555555555,23.933333333333334
2020-09-23 18:19:00,-4.511111111111111,-19.244444444444444,-29.91111111111111,2.466666666666667,-17.22222222222222,13.244444444444444,23.4,-19.6,22.511111111111113,19.155555555555555,-5.533333333333333,24.066666666666666
2020-09-23 18:20:00,-4.533333333333333,-19.377777777777776,-29.955555555555556,2.533333333333333,-17.22222222222222,13.4,23.155555555555555,-19.77777777777778,22.42222222222222,19.244444444444444,-5.688888888888889,24.177777777777777
2020-09-23 18:21:00,-4.5777777777777775,-19.533333333333335,-30.022222222222222,2.5555555555555554,-17.2,13.577777777777778,22.91111111111111,-19.91111111111111,22.333333333333332,19.288888888888888,-5.866666666666666,24.288888888888888
2020-09-23 18:22:00,-4.622222222222222,-19.644444444444446,-30.08888888888889,2.6,-17.155555555555555,13.777777777777779,22.68888888888889,-20.022222222222222,22.288888888888888,19.333333333333332,-6.0,24.4
2020-09-23 18:23:00,-4.644444444444445,-19.77777777777778,-30.177777777777777,2.6666666666666665,-17.08888888888889,14.022222222222222,22.511111111111113,-20.133333333333333,22.266666666666666,19.377777777777776,-6.111111111111111,24.511111111111113
2020-09-23 18:24:00,-4.666666666666667,-19.91111111111111,-30.244444444444444,2.7555555555555555,-16.977777777777778,14.222222222222221,22.355555555555554,-20.22222222222222,22.22222222222222,19.42222222222222,-6.2,24.644444444444446
2020-09-23 18:25:00,-4.688888888888889,-20.044444444444444,-30.333333333333332,2.888888888888889,-16.844444444444445,14.444444444444445,22.22222222222222,-20.31111111111111,22.2,19.444444444444443,-6.288888888888889,24.733333333333334
2020-09-23 18:26:00,-4.7555555555555555,-20.2,-30.377777777777776,3.022222222222222,-16.68888888888889,14.644444444444444,22.11111111111111,-20.377777777777776,22.177777777777777,19.444444444444443,-6.377777777777778,24.8
2020-09-23 18:27:00,-4.866666666666666,-20.333333333333332,-30.377777777777776,3.1777777777777776,-16.488888888888887,14.8,22.022222222222222,-20.444444444444443,22.133333333333333,19.444444444444443,-6.4222222222222225,24.88888888888889
2020-09-23 18:28:00,-4.977777777777778,-20.488888888888887,-30.355555555555554,3.3333333333333335,-16.288888888888888,14.955555555555556,21.933333333333334,-20.466666666666665,22.08888888888889,19.444444444444443,-6.466666666666667,25.0
2020-09-23 18:29:00,-5.088888888888889,-20.622222222222224,-30.333333333333332,3.466666666666667,-16.08888888888889,15.133333333333333,21.88888888888889,-20.511111111111113,22.066666666666666,19.42222222222222,-6.511111111111111,25.066666666666666
2020-09-23 18:30:00,-5.2,-20.77777777777778,-30.333333333333332,3.577777777777778,-15.866666666666667,15.28888888888889,21.866666666666667,-20.57777777777778,22.022222222222222,19.4,-6.555555555555555,25.11111111111111
2020-09-23 18:31:00,-5.311111111111111,-20.91111111111111,-30.355555555555554,3.7111111111111112,-15.666666666666666,15.422222222222222,21.8,-20.622222222222224,22.0,19.377777777777776,-6.622222222222222,25.155555555555555
2020-09-23 18:32:00,-5.4,-21.066666666666666,-30.4,3.8,-15.444444444444445,15.533333333333333,21.733333333333334,-20.644444444444446,21.977777777777778,19.333333333333332,-6.688888888888889,25.244444444444444
2020-09-23 18:33:00,-5.488888888888889,-21.2,-30.466666666666665,3.888888888888889,-15.266666666666667,15.644444444444444,21.68888888888889,-20.644444444444446,21.977777777777778,19.288888888888888,-6.7555555555555555,25.288888888888888
2020-09-23 18:34:00,-5.533333333333333,-21.333333333333332,-30.57777777777778,3.977777777777778,-15.044444444444444,15.755555555555556,21.6,-20.666666666666668,22.0,19.244444444444444,-6.8,25.31111111111111
2020-09-23 18:35:00,-5.5777777777777775,-21.444444444444443,-30.711111111111112,4.066666666666666,-14.866666666666667,15.844444444444445,21.511111111111113,-20.711111111111112,22.0,19.177777777777777,-6.822222222222222,25.355555555555554
2020-09-23 18:36:00,-5.5777777777777775,-21.555555555555557,-30.844444444444445,4.133333333333334,-14.733333333333333,15.933333333333334,21.466666666666665,-20.755555555555556,22.044444444444444,19.155555555555555,-6.8,25.4
2020-09-23 18:37:00,-5.5777777777777775,-21.666666666666668,-31.022222222222222,4.2,-14.622222222222222,16.0,21.466666666666665,-20.77777777777778,22.066666666666666,19.11111111111111,-6.777777777777778,25.444444444444443
2020-09-23 18:38:00,-5.5777777777777775,-21.755555555555556,-31.155555555555555,4.222222222222222,-14.555555555555555,16.11111111111111,21.466666666666665,-20.8,22.08888888888889,19.022222222222222,-6.777777777777778,25.488888888888887
2020-09-23 18:39:00,-5.6,-21.822222222222223,-31.288888888888888,4.222222222222222,-14.466666666666667,16.177777777777777,21.488888888888887,-20.844444444444445,22.11111111111111,18.933333333333334,-6.7555555555555555,25.488888888888887
2020-09-23 18:40:00,-5.5777777777777775,-21.91111111111111,-31.4,4.177777777777778,-14.4,16.266666666666666,21.488888888888887,-20.866666666666667,22.11111111111111,18.8,-6.7555555555555555,25.511111111111113
2020-09-23 18:41:00,-5.5777777777777775,-22.0,-31.511111111111113,4.088888888888889,-14.333333333333334,16.355555555555554,21.533333333333335,-20.933333333333334,22.08888888888889,18.666666666666668,-6.777777777777778,25.533333333333335
2020-09-23 18:42:00,-5.5777777777777775,-22.11111111111111,-31.644444444444446,3.977777777777778,-14.266666666666667,16.444444444444443,21.57777777777778,-20.977777777777778,22.044444444444444,18.533333333333335,-6.822222222222222,25.533333333333335
2020-09-23 18:43:00,-5.622222222222222,-22.22222222222222,-31.733333333333334,3.911111111111111,-14.2,16.555555555555557,21.6,-21.0,21.977777777777778,18.377777777777776,-6.866666666666666,25.555555555555557
2020-09-23 18:44:00,-5.688888888888889,-22.377777777777776,-31.822222222222223,3.8444444444444446,-14.11111111111111,16.622222222222224,21.644444444444446,-21.022222222222222,21.933333333333334,18.2,-6.888888888888889,25.6
2020-09-23 18:45:00,-5.711111111111111,-22.511111111111113,-31.88888888888889,3.7777777777777777,-14.0,16.68888888888889,21.68888888888889,-21.066666666666666,21.88888888888889,18.0,-6.955555555555556,25.644444444444446
2020-09-23 18:46:00,-5.733333333333333,-22.644444444444446,-31.933333333333334,3.7555555555555555,-13.866666666666667,16.77777777777778,21.733333333333334,-21.11111111111111,21.822222222222223,17.822222222222223,-6.977777777777778,25.666666666666668
2020-09-23 18:47:00,-5.733333333333333,-22.755555555555556,-31.955555555555556,3.7333333333333334,-13.755555555555556,16.866666666666667,21.77777777777778,-21.133333333333333,21.755555555555556,17.644444444444446,-7.0,25.666666666666668
2020-09-23 18:48:00,-5.733333333333333,-22.88888888888889,-32.0,3.7333333333333334,-13.666666666666666,16.955555555555556,21.844444444444445,-21.133333333333333,21.666666666666668,17.466666666666665,-7.0,25.68888888888889
2020-09-23 18:49:00,-5.733333333333333,-23.044444444444444,-32.0,3.7333333333333334,-13.577777777777778,17.0,21.933333333333334,-21.08888888888889,21.57777777777778,17.288888888888888,-7.044444444444444,25.68888888888889
2020-09-23 18:50:00,-5.777777777777778,-23.244444444444444,-32.0,3.7111111111111112,-13.511111111111111,17.022222222222222,22.022222222222222,-21.022222222222222,21.488888888888887,17.133333333333333,-7.133333333333334,25.666666666666668
2020-09-23 18:51:00,-5.822222222222222,-23.444444444444443,-32.022222222222226,3.688888888888889,-13.4,17.044444444444444,22.11111111111111,-20.91111111111111,21.444444444444443,16.955555555555556,-7.222222222222222,25.68888888888889
2020-09-23 18:52:00,-5.844444444444444,-23.68888888888889,-32.044444444444444,3.688888888888889,-13.244444444444444,17.08888888888889,22.2,-20.8,21.42222222222222,16.8,-7.311111111111111,25.755555555555556
2020-09-23 18:53:00,-5.822222222222222,-23.91111111111111,-32.06666666666667,3.688888888888889,-13.088888888888889,17.08888888888889,22.288888888888888,-20.68888888888889,21.42222222222222,16.68888888888889,-7.355555555555555,25.77777777777778
2020-09-23 18:54:00,-5.844444444444444,-24.155555555555555,-32.06666666666667,3.7333333333333334,-12.955555555555556,17.066666666666666,22.4,-20.622222222222224,21.42222222222222,16.6,-7.355555555555555,25.8
2020-09-23 18:55:00,-5.866666666666666,-24.4,-32.06666666666667,3.7777777777777777,-12.777777777777779,17.0,22.511111111111113,-20.533333333333335,21.42222222222222,16.488888888888887,-7.311111111111111,25.8
2020-09-23 18:56:00,-5.888888888888889,-24.666666666666668,-32.06666666666667,3.8444444444444446,-12.6,16.91111111111111,22.666666666666668,-20.42222222222222,21.444444444444443,16.377777777777776,-7.288888888888889,25.822222222222223
2020-09-23 18:57:00,-5.866666666666666,-24.88888888888889,-32.111111111111114,3.888888888888889,-12.4,16.822222222222223,22.822222222222223,-20.288888888888888,21.444444444444443,16.22222222222222,-7.2444444444444445,25.822222222222223
2020-09-23 18:58:00,-5.844444444444444,-25.11111111111111,-32.13333333333333,3.911111111111111,-12.177777777777777,16.711111111111112,22.977777777777778,-20.11111111111111,21.42222222222222,16.066666666666666,-7.177777777777778,25.844444444444445
2020-09-23 18:59:00,-5.8,-25.31111111111111,-32.15555555555556,3.933333333333333,-11.911111111111111,16.6,23.133333333333333,-19.955555555555556,21.42222222222222,15.88888888888889,-7.111111111111111,25.866666666666667
2020-09-23 19:00:00,-5.733333333333333,-25.466666666666665,-32.15555555555556,3.977777777777778,-11.666666666666666,16.488888888888887,23.31111111111111,-19.8,21.444444444444443,15.755555555555556,-7.044444444444444,25.933333333333334
2020-09-23 19:01:00,-5.666666666666667,-25.622222222222224,-32.15555555555556,4.066666666666666,-11.444444444444445,16.355555555555554,23.511111111111113,-19.644444444444446,21.466666666666665,15.6,-7.022222222222222,25.955555555555556
2020-09-23 19:02:00,-5.6,-25.77777777777778,-32.17777777777778,4.111111111111111,-11.2,16.22222222222222,23.666666666666668,-19.488888888888887,21.488888888888887,15.488888888888889,-7.0,25.955555555555556
2020-09-23 19:03:00,-5.555555555555555,-25.955555555555556,-32.22222222222222,4.155555555555556,-10.933333333333334,16.044444444444444,23.866666666666667,-19.355555555555554,21.533333333333335,15.4,-6.955555555555556,25.955555555555556
2020-09-23 19:04:00,-5.488888888888889,-26.133333333333333,-32.31111111111111,4.2,-10.688888888888888,15.88888888888889,24.066666666666666,-19.22222222222222,21.622222222222224,15.311111111111112,-6.888888888888889,25.955555555555556
2020-09-23 19:05:00,-5.444444444444445,-26.333333333333332,-32.4,4.2444444444444445,-10.422222222222222,15.71111111111111,24.244444444444444,-19.066666666666666,21.666666666666668,15.222222222222221,-6.844444444444444,25.977777777777778
2020-09-23 19:06:00,-5.355555555555555,-26.533333333333335,-32.48888888888889,4.288888888888889,-10.177777777777777,15.555555555555555,24.444444444444443,-18.933333333333334,21.68888888888889,15.155555555555555,-6.8,26.022222222222222
2020-09-23 19:07:00,-5.2444444444444445,-26.77777777777778,-32.55555555555556,4.333333333333333,-9.955555555555556,15.377777777777778,24.6,-18.8,21.666666666666668,15.088888888888889,-6.7555555555555555,26.022222222222222
2020-09-23 19:08:00,-5.155555555555556,-27.0,-32.644444444444446,4.333333333333333,-9.755555555555556,15.2,24.755555555555556,-18.68888888888889,21.644444444444446,15.0,-6.711111111111111,26.044444444444444
2020-09-23 19:09:00,-5.066666666666666,-27.2,-32.71111111111111,4.311111111111111,-9.6,15.044444444444444,24.88888888888889,-18.6,21.622222222222224,14.88888888888889,-6.666666666666667,26.066666666666666
2020-09-23 19:10:00,-4.955555555555556,-27.42222222222222,-32.77777777777778,4.266666666666667,-9.488888888888889,14.88888888888889,25.0,-18.488888888888887,21.57777777777778,14.777777777777779,-6.5777777777777775,26.11111111111111
2020-09-23 19:11:00,-4.844444444444444,-27.644444444444446,-32.86666666666667,4.2,-9.422222222222222,14.777777777777779,25.133333333333333,-18.355555555555554,21.488888888888887,14.71111111111111,-6.488888888888889,26.155555555555555
2020-09-23 19:12:00,-4.688888888888889,-27.844444444444445,-32.977777777777774,4.133333333333334,-9.355555555555556,14.666666666666666,25.266666666666666,-18.22222222222222,21.42222222222222,14.6,-6.444444444444445,26.22222222222222
2020-09-23 19:13:00,-4.5777777777777775,-28.044444444444444,-33.08888888888889,4.111111111111111,-9.244444444444444,14.533333333333333,25.4,-18.133333333333333,21.333333333333332,14.466666666666667,-6.4,26.266666666666666
2020-09-23 19:14:00,-4.466666666666667,-28.266666666666666,-33.17777777777778,4.088888888888889,-9.11111111111111,14.377777777777778,25.488888888888887,-18.044444444444444,21.244444444444444,14.311111111111112,-6.333333333333333,26.355555555555554
2020-09-23 19:15:00,-4.4,-28.444444444444443,-33.24444444444445,4.111111111111111,-9.022222222222222,14.244444444444444,25.6,-17.933333333333334,21.155555555555555,14.2,-6.288888888888889,26.42222222222222
2020-09-23 19:16:00,-4.333333333333333,-28.622222222222224,-33.266666666666666,4.111111111111111,-8.88888888888889,14.11111111111111,25.755555555555556,-17.866666666666667,21.044444444444444,14.133333333333333,-6.2,26.511111111111113
2020-09-23 19:17:00,-4.266666666666667,-28.8,-33.28888888888889,4.155555555555556,-8.777777777777779,14.0,25.955555555555556,-17.8,20.955555555555556,14.088888888888889,-6.111111111111111,26.6
2020-09-23 19:18:00,-4.2,-29.0,-33.28888888888889,4.155555555555556,-8.666666666666666,13.88888888888889,26.133333333333333,-17.77777777777778,20.844444444444445,14.044444444444444,-6.044444444444444,26.711111111111112
2020-09-23 19:19:00,-4.177777777777778,-29.2,-33.28888888888889,4.155555555555556,-8.6,13.777777777777779,26.31111111111111,-17.755555555555556,20.711111111111112,13.977777777777778,-5.977777777777778,26.822222222222223
2020-09-23 19:20:00,-4.133333333333334,-29.4,-33.266666666666666,4.133333333333334,-8.511111111111111,13.688888888888888,26.466666666666665,-17.711111111111112,20.57777777777778,13.955555555555556,-5.911111111111111,26.88888888888889
2020-09-23 19:21:00,-4.088888888888889,-29.555555555555557,-33.24444444444445,4.133333333333334,-8.422222222222222,13.577777777777778,26.622222222222224,-17.711111111111112,20.42222222222222,13.933333333333334,-5.888888888888889,26.955555555555556
2020-09-23 19:22:00,-4.088888888888889,-29.711111111111112,-33.17777777777778,4.177777777777778,-8.311111111111112,13.488888888888889,26.755555555555556,-17.711111111111112,20.31111111111111,13.933333333333334,-5.866666666666666,27.022222222222222
2020-09-23 19:23:00,-4.088888888888889,-29.88888888888889,-33.111111111111114,4.2444444444444445,-8.177777777777777,13.355555555555556,26.91111111111111,-17.68888888888889,20.177777777777777,13.977777777777778,-5.844444444444444,27.11111111111111
2020-09-23 19:24:00,-4.044444444444444,-30.044444444444444,-33.022222222222226,4.333333333333333,-8.088888888888889,13.266666666666667,27.066666666666666,-17.622222222222224,20.022222222222222,14.066666666666666,-5.844444444444444,27.2
2020-09-23 19:25:00,-4.044444444444444,-30.155555555555555,-32.93333333333333,4.466666666666667,-7.977777777777778,13.177777777777777,27.2,-17.555555555555557,19.866666666666667,14.2,-5.822222222222222,27.244444444444444
2020-09-23 19:26:00,-4.0,-30.266666666666666,-32.86666666666667,4.622222222222222,-7.844444444444444,13.066666666666666,27.31111111111111,-17.488888888888887,19.755555555555556,14.355555555555556,-5.8,27.266666666666666
2020-09-23 19:27:00,-3.9555555555555557,-30.377777777777776,-32.82222222222222,4.8,-7.711111111111111,12.933333333333334,27.444444444444443,-17.444444444444443,19.644444444444446,14.511111111111111,-5.733333333333333,27.266666666666666
2020-09-23 19:28:00,-3.888888888888889,-30.466666666666665,-32.8,4.977777777777778,-7.622222222222222,12.777777777777779,27.555555555555557,-17.42222222222222,19.533333333333335,14.688888888888888,-5.688888888888889,27.244444444444444
2020-09-23 19:29:00,-3.8222222222222224,-30.533333333333335,-32.75555555555555,5.177777777777778,-7.533333333333333,12.622222222222222,27.666666666666668,-17.42222222222222,19.444444444444443,14.911111111111111,-5.688888888888889,27.244444444444444
2020-09-23 19:30:00,-3.8,-30.644444444444446,-32.75555555555555,5.377777777777778,-7.488888888888889,12.444444444444445,27.822222222222223,-17.377777777777776,19.355555555555554,15.155555555555555,-5.688888888888889,27.244444444444444
2020-09-23 19:31:00,-3.8,-30.755555555555556,-32.77777777777778,5.5777777777777775,-7.444444444444445,12.266666666666667,28.0,-17.31111111111111,19.244444444444444,15.377777777777778,-5.688888888888889,27.288888888888888
2020-09-23 19:32:00,-3.8,-30.866666666666667,-32.82222222222222,5.8,-7.4222222222222225,12.133333333333333,28.155555555555555,-17.288888888888888,19.177777777777777,15.555555555555555,-5.666666666666667,27.355555555555554
2020-09-23 19:33:00,-3.7777777777777777,-30.977777777777778,-32.86666666666667,6.0,-7.355555555555555,11.955555555555556,28.266666666666666,-17.31111111111111,19.133333333333333,15.71111111111111,-5.622222222222222,27.4
2020-09-23 19:34:00,-3.7555555555555555,-31.066666666666666,-32.91111111111111,6.2444444444444445,-7.311111111111111,11.777777777777779,28.355555555555554,-17.377777777777776,19.08888888888889,15.866666666666667,-5.533333333333333,27.444444444444443
2020-09-23 19:35:00,-3.688888888888889,-31.11111111111111,-32.93333333333333,6.511111111111111,-7.288888888888889,11.577777777777778,28.444444444444443,-17.466666666666665,19.022222222222222,16.0,-5.4222222222222225,27.533333333333335
2020-09-23 19:36:00,-3.6,-31.11111111111111,-32.91111111111111,6.7555555555555555,-7.311111111111111,11.4,28.555555555555557,-17.555555555555557,18.933333333333334,16.177777777777777,-5.311111111111111,27.622222222222224
2020-09-23 19:37:00,-3.533333333333333,-31.08888888888889,-32.93333333333333,6.955555555555556,-7.355555555555555,11.2,28.644444444444446,-17.666666666666668,18.822222222222223,16.333333333333332,-5.155555555555556,27.68888888888889
2020-09-23 19:38:00,-3.488888888888889,-31.044444444444444,-32.955555555555556,7.155555555555556,-7.4222222222222225,11.044444444444444,28.755555555555556,-17.8,18.68888888888889,16.488888888888887,-5.0,27.755555555555556
2020-09-23 19:39:00,-3.4444444444444446,-30.955555555555556,-33.0,7.355555555555555,-7.466666666666667,10.911111111111111,28.866666666666667,-17.88888888888889,18.533333333333335,16.644444444444446,-4.844444444444444,27.822222222222223
2020-09-23 19:40:00,-3.3555555555555556,-30.822222222222223,-33.08888888888889,7.533333333333333,-7.555555555555555,10.822222222222223,29.0,-18.0,18.355555555555554,16.822222222222223,-4.688888888888889,27.91111111111111
2020-09-23 19:41:00,-3.2888888888888888,-30.711111111111112,-33.13333333333333,7.688888888888889,-7.644444444444445,10.755555555555556,29.11111111111111,-18.133333333333333,18.155555555555555,17.0,-4.533333333333333,28.0
2020-09-23 19:42:00,-3.2666666666666666,-30.644444444444446,-33.13333333333333,7.844444444444444,-7.777777777777778,10.733333333333333,29.22222222222222,-18.266666666666666,17.955555555555556,17.22222222222222,-4.4222222222222225,28.11111111111111
2020-09-23 19:43:00,-3.2222222222222223,-30.6,-33.111111111111114,8.022222222222222,-7.955555555555556,10.71111111111111,29.377777777777776,-18.4,17.755555555555556,17.42222222222222,-4.333333333333333,28.2
2020-09-23 19:44:00,-3.2,-30.57777777777778,-33.111111111111114,8.177777777777777,-8.177777777777777,10.666666666666666,29.511111111111113,-18.533333333333335,17.57777777777778,17.622222222222224,-4.2444444444444445,28.288888888888888
2020-09-23 19:45:00,-3.2,-30.555555555555557,-33.13333333333333,8.28888888888889,-8.355555555555556,10.622222222222222,29.622222222222224,-18.622222222222224,17.377777777777776,17.8,-4.177777777777778,28.377777777777776
2020-09-23 19:46:00,-3.2222222222222223,-30.57777777777778,-33.17777777777778,8.4,-8.488888888888889,10.555555555555555,29.711111111111112,-18.711111111111112,17.177777777777777,18.0,-4.088888888888889,28.488888888888887
2020-09-23 19:47:00,-3.2222222222222223,-30.6,-33.24444444444445,8.533333333333333,-8.644444444444444,10.533333333333333,29.822222222222223,-18.8,17.0,18.177777777777777,-4.044444444444444,28.6
2020-09-23 19:48:00,-3.2,-30.622222222222224,-33.28888888888889,8.644444444444444,-8.822222222222223,10.555555555555555,29.91111111111111,-18.844444444444445,16.8,18.355555555555554,-4.022222222222222,28.711111111111112
2020-09-23 19:49:00,-3.2,-30.622222222222224,-33.31111111111111,8.8,-9.0,10.577777777777778,30.0,-18.91111111111111,16.57777777777778,18.511111111111113,-4.0,28.8
2020-09-23 19:50:00,-3.1555555555555554,-30.622222222222224,-33.28888888888889,8.933333333333334,-9.2,10.644444444444444,30.066666666666666,-19.0,16.355555555555554,18.644444444444446,-3.977777777777778,28.844444444444445
2020-09-23 19:51:00,-3.1333333333333333,-30.6,-33.24444444444445,9.088888888888889,-9.355555555555556,10.688888888888888,30.08888888888889,-19.11111111111111,16.177777777777777,18.77777777777778,-3.9555555555555557,28.866666666666667
2020-09-23 19:52:00,-3.1333333333333333,-30.533333333333335,-33.2,9.2,-9.488888888888889,10.755555555555556,30.11111111111111,-19.22222222222222,16.0,18.91111111111111,-3.977777777777778,28.88888888888889
2020-09-23 19:53:00,-3.1555555555555554,-30.488888888888887,-33.13333333333333,9.311111111111112,-9.644444444444444,10.8,30.11111111111111,-19.333333333333332,15.8,19.066666666666666,-4.022222222222222,28.91111111111111
2020-09-23 19:54:00,-3.2,-30.466666666666665,-33.08888888888889,9.466666666666667,-9.755555555555556,10.866666666666667,30.133333333333333,-19.4,15.577777777777778,19.2,-4.066666666666666,28.933333333333334
2020-09-23 19:55:00,-3.2666666666666666,-30.444444444444443,-33.022222222222226,9.622222222222222,-9.822222222222223,10.911111111111111,30.155555555555555,-19.466666666666665,15.377777777777778,19.377777777777776,-4.133333333333334,28.977777777777778
2020-09-23 19:56:00,-3.311111111111111,-30.42222222222222,-32.93333333333333,9.755555555555556,-9.88888888888889,10.911111111111111,30.155555555555555,-19.533333333333335,15.222222222222221,19.533333333333335,-4.155555555555556,29.0
2020-09-23 19:57:00,-3.3777777777777778,-30.444444444444443,-32.86666666666667,9.88888888888889,-9.977777777777778,10.933333333333334,30.155555555555555,-19.57777777777778,15.088888888888889,19.733333333333334,-4.133333333333334,29.022222222222222
2020-09-23 19:58:00,-3.4,-30.42222222222222,-32.82222222222222,9.977777777777778,-10.088888888888889,10.955555555555556,30.155555555555555,-19.57777777777778,14.933333333333334,19.955555555555556,-4.111111111111111,29.044444444444444
2020-09-23 19:59:00,-3.3777777777777778,-30.377777777777776,-32.75555555555555,10.066666666666666,-10.2,10.955555555555556,30.2,-19.555555555555557,14.755555555555556,20.22222222222222,-4.111111111111111,29.022222222222222
2020-09-23 20:00:00,-3.3333333333333335,-30.333333333333332,-32.68888888888889,10.11111111111111,-10.311111111111112,10.933333333333334,30.244444444444444,-19.533333333333335,14.6,20.466666666666665,-4.111111111111111,29.0
2020-09-23 20:01:00,-3.2666666666666666,-30.288888888888888,-32.62222222222222,10.177777777777777,-10.466666666666667,10.933333333333334,30.266666666666666,-19.488888888888887,14.466666666666667,20.666666666666668,-4.133333333333334,28.955555555555556
2020-09-23 20:02:00,-3.1777777777777776,-30.266666666666666,-32.55555555555556,10.2,-10.644444444444444,10.911111111111111,30.244444444444444,-19.42222222222222,14.311111111111112,20.88888888888889,-4.133333333333334,28.91111111111111
2020-09-23 20:03:00,-3.1333333333333333,-30.244444444444444,-32.51111111111111,10.244444444444444,-10.822222222222223,10.88888888888889,30.22222222222222,-19.31111111111111,14.2,21.11111111111111,-4.088888888888889,28.866666666666667
2020-09-23 20:04:00,-3.088888888888889,-30.177777777777777,-32.44444444444444,10.266666666666667,-11.0,10.911111111111111,30.244444444444444,-19.22222222222222,14.133333333333333,21.333333333333332,-4.066666666666666,28.844444444444445
2020-09-23 20:05:00,-3.066666666666667,-30.133333333333333,-32.4,10.28888888888889,-11.177777777777777,10.911111111111111,30.244444444444444,-19.155555555555555,14.088888888888889,21.533333333333335,-4.022222222222222,28.822222222222223
2020-09-23 20:06:00,-3.0444444444444443,-30.133333333333333,-32.37777777777778,10.333333333333334,-11.311111111111112,10.911111111111111,30.2,-19.044444444444444,14.044444444444444,21.733333333333334,-3.933333333333333,28.822222222222223
2020-09-23 20:07:00,-3.022222222222222,-30.133333333333333,-32.355555555555554,10.355555555555556,-11.488888888888889,10.911111111111111,30.133333333333333,-18.955555555555556,14.0,21.933333333333334,-3.8222222222222224,28.822222222222223
2020-09-23 20:08:00,-3.0,-30.11111111111111,-32.333333333333336,10.377777777777778,-11.644444444444444,10.933333333333334,30.066666666666666,-18.88888888888889,13.955555555555556,22.133333333333333,-3.6666666666666665,28.77777777777778
2020-09-23 20:09:00,-3.0,-30.08888888888889,-32.31111111111111,10.4,-11.8,10.911111111111111,30.0,-18.844444444444445,13.955555555555556,22.31111111111111,-3.511111111111111,28.77777777777778
2020-09-23 20:10:00,-2.9555555555555557,-30.066666666666666,-32.266666666666666,10.422222222222222,-12.0,10.88888888888889,29.933333333333334,-18.8,13.955555555555556,22.444444444444443,-3.3333333333333335,28.822222222222223
2020-09-23 20:11:00,-2.933333333333333,-30.0,-32.2,10.422222222222222,-12.222222222222221,10.911111111111111,29.844444444444445,-18.711111111111112,13.933333333333334,22.555555555555557,-3.1333333333333333,28.844444444444445
2020-09-23 20:12:00,-2.888888888888889,-29.91111111111111,-32.08888888888889,10.4,-12.466666666666667,10.955555555555556,29.77777777777778,-18.644444444444446,13.911111111111111,22.666666666666668,-2.977777777777778,28.88888888888889
2020-09-23 20:13:00,-2.8666666666666667,-29.8,-31.955555555555556,10.355555555555556,-12.688888888888888,10.977777777777778,29.733333333333334,-18.57777777777778,13.866666666666667,22.77777777777778,-2.8,28.955555555555556
2020-09-23 20:14:00,-2.8666666666666667,-29.68888888888889,-31.822222222222223,10.28888888888889,-12.933333333333334,11.044444444444444,29.644444444444446,-18.466666666666665,13.8,22.866666666666667,-2.6222222222222222,29.0
2020-09-23 20:15:00,-2.8666666666666667,-29.533333333333335,-31.644444444444446,10.222222222222221,-13.133333333333333,11.088888888888889,29.533333333333335,-18.355555555555554,13.733333333333333,22.933333333333334,-2.4,29.066666666666666
